Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
438,8084.5768798,7814.3742862,7788.5335051,7781.5790435,7709.5510477,7424.1851305,7703.6692774,7718.8854435,8016.9882127,7774.781359,7689.5547751,7693.0583987,7488.2150232,7509.3691692,7508.5064323,7623.1275518,7582.3621297,7606.484417,7681.5198296,7882.5948268,7457.3653928,7584.1653664,7925.2366373,7778.0684394,7877.851709,7746.9563998,7779.6623207,7764.7993467,7847.3012116
439,7381.503432,7418.4110901,7188.4024475,7364.1373244,7174.720734,7554.9772034,7427.1367115,7454.4684937,7666.2185842,7401.7223685,7449.4766184,7493.4597688,7509.6717569,7482.0480129,7533.9925792,7536.5358601,7459.3597515,7503.184399,7480.0809808,7360.1856302,7530.625522,7412.9270024,7060.3718744,7318.8467159,7429.6830341,7203.1728763,7186.2653058,7244.8253003,7209.5470283
440,8375.8896979,8505.5447087,8445.7518131,8515.2413019,8605.0975076,8188.4263197,8478.5451871,8500.0834779,8335.2760832,8313.4990211,8527.7354825,8489.5746815,8439.9195771,8307.3482673,8494.9572547,8521.3398515,8404.4502441,8407.6506994,8493.6847165,8403.7711218,8470.4260052,8380.8827598,7978.359281,8672.8663431,8618.1509635,8200.6500925,8265.284791,8320.5322901,8153.0998336
441,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan
442,8540.5723813,8569.2908373,8747.2745406,8595.5469482,8598.7946854,8136.7266279,8689.8257578,8404.7461705,8526.3460064,8514.7806628,8238.1433265,8406.5874506,8592.4950789,8396.3717866,8312.2901235,8814.2757575,8734.6264061,8597.320134,8624.162538,8466.0331382,8369.147946,8476.2860491,7553.5588876,8273.7242277,8342.3514509,8451.3962472,8248.3100683,8482.4523857,8591.9276321
443,9133.6290711,9018.1541598,8897.2652688,8961.2336997,9027.277423,9226.4734233,9002.8101156,9121.6256826,8950.52743,9018.1170787,9116.3215129,8994.5804591,8979.091858,9196.9267543,9193.6925083,8903.8673402,8968.3725447,8853.6167581,8993.7840277,9272.3103475,9066.0842082,9248.3456424,8451.5659549,9235.2828628,9082.5933366,9133.0877729,9160.3753598,8861.8954544,9107.3409609
444,7580.4660252,7549.1024796,7416.3785366,7491.0885911,7505.1581382,7621.6512675,7481.8333287,7616.3297255,7578.8909376,7558.1443079,7568.510591,7622.1110604,7705.240886,7585.3296751,7530.5016607,7619.6006218,7600.9630172,7528.0151068,7519.6758932,7415.2512057,7502.5674078,7506.0981921,7800.1398274,7399.8074937,7529.2307779,7315.2241813,7181.0944533,7314.6105587,7224.4600767
445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
446,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
449,8031.0716981,8312.7122833,8353.0363711,8228.4898109,8214.150381,8109.7359618,8271.6009362,8225.5740009,7875.3379012,8240.293079,8252.0354126,8258.1398891,8214.5977,8078.9788655,8188.5680126,8295.398087,8295.6154969,8230.1208257,8288.1603864,8266.4060642,8212.1106032,8154.5019228,7510.850984,8505.6898317,8238.364981,8325.5427414,8380.0743017,8314.3881583,8295.5368403
450,7698.3670869,7524.2655633,7758.608737,7657.2978022,7724.7967609,7555.0219831,7504.2951283,7565.4814386,7528.1677982,7630.804528,7561.1729218,7581.8300428,7350.4501925,7353.5657878,7449.6071705,7478.9496767,7400.9998594,7474.1727896,7445.0373862,7637.3221109,7586.3816961,7509.3283242,7673.1730761,7455.0233494,7472.8180691,7596.0243629,7508.4203346,7464.2259045,7520.0429304
451,7754.2199111,7635.1969653,7389.1655325,7480.2446231,7492.7828935,7857.5785744,7624.3054869,7459.9004535,7503.4931766,7606.829564,7706.7337556,7329.148882,7210.7779649,7438.9965236,7610.4892299,7301.3675271,7349.4563567,7333.1931528,7426.9655362,7656.7297768,7672.6702265,7495.2134101,7351.4992898,7498.2138567,7553.661475,6850.0384398,7007.5965381,6657.1340303,7268.6197288
452,7693.9975103,7695.4112058,0.0,0.0,0.0,8256.2170877,0.0,7892.6077031,8245.7996643,7818.7219772,7913.9572287,7989.4240227,8086.9099406,8274.3435901,8268.661132,8093.451701,8111.3074564,7978.2357517,8049.1059332,8027.7131282,8308.6676127,8166.3154753,7678.213549,8210.717639,8085.5196198,8120.1763484,8103.0040744,7749.7114119,0.0
453,8376.6809626,8581.9681956,8855.8911249,8883.6244015,8875.2285842,9133.4759688,9031.7268614,8867.9260203,8366.6038232,8947.9082229,8733.583773,8743.9789215,8869.9157469,9108.6130649,8941.2345452,8952.6872577,8978.5738242,8924.7380061,8900.5785964,8889.1553215,8909.1683439,9013.3123209,7384.6385598,8758.7800058,8727.7972149,8653.9417957,8840.0133763,8455.6387155,8495.6183419
454,7419.5456789,7330.8031863,7566.5997683,7407.3809072,7369.9027312,7149.5471686,7320.6112461,7347.3546729,7362.6396301,7391.9112759,7339.8357615,7835.1345944,7272.0955367,7428.974337,7792.4806761,7948.8597499,7509.411598,7507.0981472,7509.7851195,7361.3062721,7393.2810358,7414.9974922,7317.2744718,7446.6275785,7451.6986824,7553.2374445,7381.1894715,7523.3644611,7320.8376293
455,8408.8931736,8295.0628692,8368.0993347,8321.8648123,8371.4208711,8587.8877374,8380.0197911,8377.9630495,8417.728468,8369.6034072,8374.1613552,8403.5462052,8437.2099941,8500.2805202,8464.6781987,8430.9367042,8476.8765365,8502.5076334,8458.3483756,8504.0033057,8492.0941792,8434.3483914,8239.2373306,8493.7126582,8475.1400919,8574.2110196,8540.1973467,8500.1654995,8532.2407998
456,8059.0433889,8122.7889557,8263.4583038,8181.368136,8298.2501164,7923.6414345,8108.1500085,8086.4123389,7905.6409892,7985.2057386,8018.8873609,8033.2538211,8035.5083262,8041.1474299,7960.5432181,8069.6105779,7963.5857361,8073.076941,7954.4438576,7955.8318092,7893.4541388,7917.0637709,7864.3932665,8066.317511,7884.8245964,8033.8761081,8121.8614412,8092.1419975,8273.120118
457,8181.6532935,7934.0117719,7799.4224598,7798.6151473,7765.5825853,7532.6391857,7910.0486643,7827.4155823,7778.7504557,7819.9826705,7919.0170409,7693.9057725,7465.8473468,7619.866319,7597.1896762,7606.645493,7545.7340114,7567.5736676,7645.489301,7802.7225186,7469.2660378,7516.6397182,7375.8699029,7936.4802098,7925.1806022,7925.3161769,7898.6104724,7752.9903457,7867.6555069
458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
461,7274.5270899,7311.5943335,7265.1761715,7258.0338016,7307.9689029,7109.3574636,7305.8301949,7238.946694,7304.0743049,7275.198414,7258.9648861,7249.25573,7198.7188356,7300.2808662,7311.4124049,7264.3610165,7237.4177748,7218.3655163,7278.4558687,7242.6657182,7375.3196543,7361.5575712,6856.1427278,7307.7047247,7322.6138405,7226.9078504,7401.6369865,7319.5812506,7412.9215767
462,7323.9145536,7286.2834315,7160.9775457,7269.2490129,7119.1927244,7831.2937917,7371.6536334,7355.8846063,7183.7908322,7301.119647,7421.9339266,7330.8733162,7346.6835162,7450.6128156,7519.5090412,7330.2146394,7371.1847497,7255.5843958,7264.2946319,7461.8668809,7373.8447595,7498.8767896,7245.2079031,7536.1250206,7419.9010453,7344.5207795,7332.3801393,7070.9229208,7141.7301938
463,7330.0898294,7330.40968,0.0,7589.2052586,0.0,7704.6811835,7275.2391308,7302.105143,7665.2992222,7379.9961878,7374.2590084,7542.2261403,7542.0954625,7635.3869917,7675.8655574,7555.7196462,7555.8050741,7528.2500556,7619.782753,7549.8771705,7763.6081361,7626.8018506,7409.5585318,7405.9799509,7444.7005205,7364.5543113,7203.9505195,7257.4138495,7207.8731138
464,5410.9049019,6179.5412713,0.0,0.0,0.0,30586.659545,0.0,6995.5894355,0.0,0.0,7465.1237185,7270.0882867,7467.3622996,7344.1256094,24306.5451108,7265.8181406,7599.6353,7585.8009884,7687.5236815,7071.9268462,14761.7150386,7318.5511737,10737.7434685,6702.9381981,6741.8463946,7394.8146411,7600.8684062,7413.686773,7373.887527
465,7138.8167216,7144.075964,7014.1774998,7065.996722,7066.2316468,7578.7125326,7272.1740343,7204.6966524,7183.3881877,6721.5295482,6808.712184,6427.3083173,6584.7701502,6515.7551086,6446.4884599,6388.1874137,6904.630218,7052.9452626,7157.4166592,7403.8799131,7544.0712283,7306.0238138,6600.3270954,6940.0311996,7069.3533944,7004.2743837,7140.9517407,6836.2082666,7019.4303867
466,8631.8305805,10492.9880263,11981.1629323,10842.0997695,10723.2104632,11131.0343551,10892.2346234,10592.5893929,7750.3349518,12321.6495779,11452.5813144,10411.5818161,9588.4002302,10539.0437355,10908.9123362,9775.9609653,10106.1715748,9680.722703,10231.353372,12368.0161888,11004.2282201,11494.8497363,8393.5802969,11607.8456973,11146.8000382,12492.8828057,12263.4292705,11233.7212969,11526.667205
467,8177.6917214,7793.6285351,7801.4915931,7743.8371105,7749.842128,7998.545074,7727.6590261,7797.7319404,7523.1962911,7683.4613559,7927.6979448,7771.5209967,7530.6553171,7463.0721544,7816.4258545,7588.3313329,7501.9295839,7553.2579876,7616.9691704,7955.4034251,7660.0331331,7767.488427,6721.8009216,7852.4413449,7882.2258968,7972.4888868,7771.2483744,7719.3820148,7475.5403568
468,7545.317834,7472.5431255,7568.6102907,7500.8666184,7477.4558927,7407.3156586,7614.096097,7500.362054,7530.1398216,7538.0337037,7501.8008913,7465.785087,7440.3717891,7391.9004356,7382.813451,7426.9143422,7409.2652854,7415.5560854,7468.3851466,7543.7523391,7259.4175722,7431.3843308,7418.5667425,7519.0061167,7555.0387179,7526.7477647,7424.318237,7443.7872158,7466.4053356
469,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
470,7216.3641494,7233.8141333,7129.9791325,7162.8621473,7103.5957403,7230.2299568,7067.8461428,7177.5245227,7261.8291806,7206.324231,7239.0396064,7173.6495082,7169.809961,7230.3062746,7354.4232622,7270.9460297,7202.1905323,7275.1698557,7246.5797834,7309.3434822,7311.7736652,7290.7508372,7338.9438182,7377.6340038,7402.5597002,7402.3392495,7394.9870035,7335.6552431,7544.5471866
471,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
472,7511.2127649,7608.4456809,7728.2402609,7731.519825,7787.7187334,7538.0160644,7822.368065,7792.2696876,7756.9316594,7729.8740839,7746.9536876,7629.7381045,7779.7641975,7731.585359,7752.4021385,7738.3442668,7745.3380456,7753.2862771,7726.7232053,7821.762276,7783.5321017,7816.3229491,7365.3955276,8043.9263688,7582.8855144,7745.9032334,7767.9408806,7889.2722546,8069.2513707
473,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
474,9189.4040765,8968.6771892,9278.6408177,9133.5517104,9032.8391908,9709.3715816,9102.061383,9328.7446591,9138.147283,9453.7798278,9584.8913113,9301.4524417,9387.3267122,9795.8026689,9679.7167815,9646.9245374,9544.6355473,9495.9244824,9347.1792531,10007.7062067,9536.5753103,9785.3564158,8676.2775431,9734.1586731,9908.983341,10414.5557972,10102.0230202,9812.5861962,10047.1047995
475,8153.1727957,8156.6224977,8110.4260586,8087.7019882,8121.516715,8239.5586638,0.0,8197.2106554,0.0,8152.3263826,8232.0370853,8111.8403704,8115.98304,8052.4999269,8137.6381212,7938.0539013,8088.1505615,7943.8649748,8133.0963872,8177.7741674,0.0,8072.0695832,8448.9475319,8212.4210059,8311.349663,8313.4972399,8167.1355668,8227.9345335,8358.8862925
476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
477,8084.1159521,7927.6384078,8120.9010112,8045.1657479,8007.539644,8038.3084082,8095.7668526,8101.0813672,8104.7021182,8139.8184159,8086.0047075,8053.047609,8066.5780867,8052.9429344,7999.9527791,7977.2667833,8025.4607069,8109.1066393,8089.9196173,8110.8470799,7954.4118504,8031.1358433,7906.4536014,7850.9528501,8016.8221438,8101.7896146,7951.5757825,8075.4487418,8107.9112821
478,7758.6600627,7807.3264928,7825.1718293,7769.6235031,7860.7706224,7662.4722941,7826.1212777,7754.9299951,7726.3961544,7761.5329966,7796.1368614,7788.9915691,7518.8420686,7602.5761715,7708.3225954,7504.3024046,7473.2557132,7498.5001731,7678.0482096,7783.8503298,7696.3364232,7669.4446278,7188.200284,7604.1316572,7564.2882288,7755.4516988,7690.2066101,7663.5037924,7718.5054176
479,7342.6828592,7220.0121235,7229.5152473,7210.5347145,7163.9182,6975.8772738,7260.4625293,7218.6294679,7686.1715853,7361.7951037,7023.2703122,6892.4599073,7537.2569304,6999.7955186,6945.6009571,7017.8173426,7468.378045,7533.0035019,7401.0430132,7299.5311995,7077.8159112,7003.096006,6744.3571433,7468.2377428,7156.4421426,6862.1268554,7077.2235202,7237.2459527,7608.6386646
480,6491.3188483,6509.3061663,6476.8757857,6499.196656,6442.0333686,6696.9927222,6523.4840858,6584.8701835,6821.8461054,6494.6880001,6619.4472962,6581.3118378,6823.1471375,6795.4154683,6676.5130437,6843.3969167,6881.5237363,6831.5705566,6773.3646141,6664.4184721,6749.639979,6695.9948367,6633.5193379,6789.7388207,6772.8569524,6708.0930068,6580.8551961,6600.5964916,6798.8081833
481,7338.1009562,7263.6522577,7301.8230941,7344.0088022,7382.5613133,7630.5906981,7263.3822723,7403.1642744,7397.860515,7336.3707061,7309.0211237,7427.1410005,7323.0144353,7336.5563071,7426.8576132,7149.5286773,7222.0247109,7278.785021,7430.5070897,7482.9394157,7340.2946078,7320.3721756,6402.3487983,7411.8294433,7376.0231722,7531.8312778,7522.6528951,7445.3050432,7458.5622148
482,7267.2679106,7140.1126053,7151.3824505,7131.3133606,7159.1673181,7178.6344222,7181.0223336,7173.9722699,7144.4666505,7112.4532556,7171.0848949,7134.3388466,6908.9952491,7055.3192767,7136.3782808,7084.4502147,7144.3111483,7078.1112184,7143.3278746,7236.5471484,7028.8542823,7097.4097549,7177.2991138,7215.6569832,7164.8900544,7208.9473061,7236.430927,7202.5660275,7148.901851
483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
484,6691.8257887,7061.6851913,6989.9576494,7034.8058952,7063.8463245,7040.5720816,7046.9060446,7146.0846102,6849.3826574,7024.6715155,7111.2265855,7052.0644002,7207.9763485,7105.0173647,7032.068976,7184.9241514,7205.3445816,7225.2953186,7215.8426004,7299.7353869,7113.3443615,7121.0964619,7513.5525341,7182.0282004,7154.1242553,7152.3007404,7106.3740808,7159.7077914,7057.6531442
485,7056.6969812,7096.8344828,7175.6275056,7203.6234233,7223.8521716,7335.7578174,7154.3365414,7262.4726867,7251.6318911,7197.9025527,7264.5114538,7211.6014486,7119.1628459,7192.8125985,7238.0453727,7112.9478358,7130.9070218,7128.1636606,7154.3778356,7250.3933546,7223.8282663,7213.3333892,7368.0787073,7181.5305298,7302.0371802,7140.8672263,7069.438171,7128.0623472,7101.715994
486,7029.8569794,7042.7355412,7105.3581552,6977.0783834,7122.4390313,6837.9683529,7001.9704745,6986.7353377,6898.3692399,6917.3507425,7024.1107037,6899.7790027,6927.3625871,6900.514263,6798.9117358,6831.7523769,6789.2458453,6815.1616351,6721.6675681,6843.7348684,6679.8792016,6774.257834,6548.025975,6945.0544913,6800.3695983,7014.8713379,7082.0933197,6974.9501343,7057.1163578
487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
488,7610.9178173,7548.4139172,7465.70196,7602.2006816,7575.4485183,7773.1778341,7682.9196266,7688.0559087,7587.7496945,7515.2407169,7644.3613596,7609.9832499,7710.4680605,7576.7975438,7666.2879337,7627.1402394,7513.6897612,7575.8773512,7579.229785,7694.9471022,7633.9306594,7653.5713878,7047.3288631,7698.8231222,7874.1858861,7601.6533467,7510.0777337,7501.1010048,7472.4552625
489,6581.0912999,6694.9258919,6781.0301506,6780.9008794,6781.6592556,6640.5522885,6805.3120856,6714.113378,6749.2006526,6765.7616079,6623.8697397,6608.3017837,6681.22938,6670.0705574,6698.9145131,6660.2695683,6681.0587417,6786.0386801,6612.0234413,6599.791677,6607.9897386,6557.1582223,6245.3401759,6668.6520826,6503.2448826,6548.1625975,6482.1237666,6639.7700013,6677.2289835
490,6766.6042433,6741.3042302,6489.4337906,6659.6301027,6512.8495918,6871.9087998,6743.2144776,6737.2212805,6834.3423497,6671.6647466,6701.3218758,6761.3202961,6870.6396788,6750.018321,6777.3321902,6798.8827613,6820.0861777,6805.0434597,6806.9896262,6740.6321334,6802.7826814,6679.2450657,6551.0483821,6612.2948279,6756.4982792,6511.9014005,6502.5338697,6570.8080618,6585.4075839
491,7020.6144645,6988.2628003,7069.7919574,7052.4232206,7065.7289679,7161.9340229,7145.3239238,7098.8583748,7064.3665133,7071.7828698,7088.6574382,7036.679062,7125.8077037,7099.3526921,7109.2957803,7076.7291577,7073.5327858,7021.4343292,7066.7427997,7150.965014,7101.6934599,7012.5735389,7033.9658504,7037.2913424,7216.8482198,7043.3339144,7097.8385697,6971.8053603,7043.7540387
492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
495,7380.9867975,7436.5650912,7410.8846238,7401.4679435,7442.5799693,7362.2877161,7338.9744041,7409.2384701,7474.8243876,7369.2098155,7420.8882918,7323.5786141,7478.5749657,7431.4253933,7474.1666089,7477.9006858,7440.0475613,7486.2019611,7484.3229001,7440.3845343,7528.2683595,7411.1831188,7032.2571843,7346.8971263,7417.3597088,7421.2464026,7286.8607642,7370.4600582,7394.9304538
496,7384.2729521,7286.4635034,6936.1516358,7125.2547699,6908.0725256,7433.228299,7238.8265493,7212.1825348,7448.6087599,7246.1588033,7212.3179278,7254.0786242,7260.9445373,7280.5995617,7243.9530004,7326.1391232,7243.8712284,7179.1106349,7168.706814,7177.4132181,7344.9469511,7244.1897329,7058.5809997,7058.7820197,7226.3146364,7070.2875042,7097.2708777,7066.1205532,7165.5199207
497,7903.9551011,7896.9240506,7822.5886777,7789.3454197,7741.395453,7857.557462,7900.3119567,7755.5768658,7772.3869637,7960.2419085,8001.6989278,7816.6858651,7746.1271385,7686.8871484,7578.0691966,7523.9174471,7955.9217371,7696.7396386,7591.8208201,7807.3272625,7659.3617802,7766.888505,7045.5556268,8052.3659059,8010.6389079,8217.9517659,8362.0890181,7932.7520972,8170.8468301
498,7288.5322836,7256.2838456,7186.8047674,7232.225472,7355.9625172,7765.9583415,7343.568578,7348.480043,7133.1164613,7096.258081,7405.2998364,7457.8980246,7207.2077492,7469.9532575,7259.1063403,7125.9260772,7134.6758974,7007.2450271,7138.6491112,7282.776674,7263.4546793,7125.7745868,6709.0494519,7137.5873907,7262.808349,7290.1831131,7268.0498327,7078.1623077,7170.1397721
499,7371.3635149,7318.4688902,7662.0415078,7724.3570926,7793.8569252,7943.9209454,7770.1055623,7400.3801624,6676.1596908,7089.3034335,7260.8182997,6965.8771879,6789.6298654,6829.1969763,6605.3834919,6387.4000418,6997.6339405,7051.6240788,7085.7493106,6886.585949,6518.2601834,6605.4645371,6064.4970345,6879.1217234,6873.9905332,7065.564401,7010.1280801,7030.9336882,6830.4210442
500,6791.1367274,6673.2050347,6653.3162117,6655.0625995,6637.9023073,6680.5580525,6655.6094605,6637.2794402,6644.2061949,6639.0533284,6610.210116,6578.4099997,6477.2971279,6464.5141724,6685.1506558,6524.5961844,6541.0661297,6524.6886962,6445.3098512,6569.423257,6501.9006835,6592.1652299,6264.7329686,6520.8003348,6505.4871295,6533.1804674,6569.0514202,6513.6221246,6518.247929
501,7448.9318344,7435.1481889,7397.6873946,7393.6718701,7352.6373754,7295.6021502,7435.7486757,7420.7030232,7448.3013585,7421.7717838,7390.4338437,7316.1480742,7327.6769293,7327.3403019,7406.1305157,7381.4378416,7382.3312351,7404.4192607,7419.0549763,7423.1928205,7532.352209,7391.0629175,7577.7382912,7468.6446,7417.8659569,7489.2778895,7440.0325672,7430.3442448,7388.7567477
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,6687.8738094,6500.0908629,6338.9649523,6371.7833927,6386.4601722,6445.9321601,6332.5953339,6381.5782328,6444.640693,6171.441532,6236.625183,6006.9201568,5920.5989718,6069.1845391,5796.2681709,5894.521483,6101.0982506,6252.0203948,6387.5663044,6521.5564902,6457.9368087,6534.1944511,5513.7969311,5824.9715874,5834.5739299,5884.7493964,5995.9762534,5934.2553364,5844.6474217
504,7526.0569284,7123.4621135,6817.3441755,6910.1045193,7153.3450996,10257.9542127,7030.6423513,7523.6018445,6869.8810231,7029.1589699,8299.3673825,7377.7720501,7182.7688684,8100.3325681,7504.2659597,6960.380774,6942.5429705,6694.1020441,6680.5822138,7894.2432963,7569.8327412,7600.9554705,6416.6396477,7423.2488932,7584.5082786,8242.3131932,8381.9321751,7136.9141056,7286.2017891
