Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
567,4638.5655875,4657.3152917,4566.8246213,4620.9727403,4669.7754046,4664.4824509,4619.5166433,4627.752835,4627.1570146,4577.8641716,4633.0717266,4627.9454703,4563.0658261,4630.5133079,4683.9391782,4634.9690555,4665.1239205,4603.8552701,4640.1610927,4663.0404541,4694.8682333,4709.4884694,4250.0428567,4628.2505968,4585.4073909,4618.9301173,4703.2355505,4580.4597189,4563.5348587
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,5782.2764933,5682.9839919,5784.7718275,5725.0636701,5670.0297737,5568.4220701,5721.7846731,5685.4039298,5649.2029928,5831.5996921,5738.7437949,5668.1903255,5582.3240797,5657.3492474,5717.3723042,5713.9006067,5762.8493551,5694.7446602,5732.8848104,5743.530611,5753.0697224,5781.0215719,5657.6764516,5822.7009692,5709.8336617,5829.0982023,5832.7369197,5764.7807653,5858.8848709
570,5022.0331274,4936.0262581,4945.1752547,4884.8362986,4907.9607741,4933.5088377,4956.4428451,4991.2720554,4901.2619783,5196.1170525,5090.4718544,5112.891213,5017.8037796,4993.0531173,4970.074637,4991.1955941,5006.172519,4947.021297,4981.5880633,5119.9280524,4915.6981026,4935.7816716,5118.8104711,5162.2722127,5265.1148993,5157.3303592,5065.3243739,5023.4453967,4960.4228024
571,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
573,4990.8717575,5012.8693825,5076.6452548,5074.8210466,5180.6631039,4963.2713347,5100.2299027,5019.4870462,5112.8739197,5165.7637706,5124.5192704,5153.7347323,5094.6336954,5131.497535,5072.0956727,5187.4550582,5190.2989562,5112.8681141,5110.6593179,5247.8157051,5235.6366081,5130.4860792,4780.548814,4935.9119565,5041.8978743,4889.1512295,5036.0299409,5069.6189292,4954.2780607
574,5528.9240919,5553.0927824,5589.1422697,5546.3016017,5544.5775154,5516.3746539,5555.2624852,5546.2901121,5491.2474557,5560.9017758,5549.3754772,5549.5678109,5476.629001,5416.5593435,5597.1545189,5609.6312626,5571.2165081,5545.0879533,5601.7699782,5545.6878822,5558.19337,5545.4338412,5561.6380259,5579.4949533,5503.9984639,5630.0006463,5504.5941192,5654.9299802,5575.8189937
575,5024.3508623,5019.6257891,5064.7435632,5018.8008422,4963.5070371,4761.3796791,4942.9133207,4948.5218847,4911.7122304,5092.1499488,4993.922027,4981.6258337,4876.9174303,4940.5088214,4935.1886315,5028.1884974,4982.0210623,4965.6482752,4955.7852333,5022.650963,4976.4922876,4991.4465334,4674.6774842,4994.3759084,4995.2801226,5071.1545018,5067.7055944,5009.0585843,4934.797905
576,3915.1959405,3766.5278246,3836.5586701,3755.451512,3793.9103845,3951.1409589,3907.3014993,3892.2754638,3720.0844344,4013.8974108,4053.626584,3661.4919522,3407.7277676,3607.5081035,3815.7718653,3734.5796749,3486.880679,3549.3012739,3630.5581289,4116.3761488,3831.1778973,3934.0447092,3938.7943294,3957.9546782,4006.731694,4175.336081,4148.0821849,3922.1840842,3862.349956
577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
578,4316.2826497,4191.3599714,4271.810601,4155.2558839,4219.7350031,4195.7487747,4073.3359149,4231.045286,4089.4421037,4391.5784312,4262.2444664,4151.9205365,4126.0698208,4179.3484454,4214.4974329,4208.2076098,4142.2234223,4235.669267,4234.1372471,4196.0791036,4144.4508035,4198.6239541,3824.800195,4202.4089275,4104.8303277,4405.9720934,4369.5533817,4317.7776956,4280.4666539
579,5336.1607049,5254.1659555,5404.9747586,5261.9656201,5223.8050258,5087.6234942,5249.9247018,5206.012977,5328.0632571,5421.4938475,5227.1944396,5180.5831743,5150.6216584,5170.4393499,5201.1551604,5162.6632019,5223.5947603,5213.9830831,5205.9357135,5248.3030902,5190.5945396,5201.1648568,5289.8503136,5297.2129787,5192.6331516,5467.4009123,5430.208437,5446.3700129,5528.9145622
580,4808.6817796,4759.6901726,4988.5528767,4876.1533586,4752.6671636,4583.2913705,4810.2110362,4787.8778524,4801.2040184,5090.7376596,4824.1261382,4736.2449977,4746.9495273,4767.7471605,4819.2624138,4783.8359221,4824.4443663,4786.189318,4816.1020677,4883.8505598,4809.9892424,4889.0470689,4488.2327055,4900.6722277,4792.3500716,4942.0633376,4784.8539467,4857.8898785,4941.8480661
581,5214.5658654,5296.6096336,5126.3379411,5221.9537888,5286.0516462,5223.1336401,5255.6681824,5251.0653256,5207.3431463,5116.5181868,5266.8260913,5209.4581432,5240.871444,5185.447802,5130.8068971,5208.5548462,5228.320518,5237.1929384,5239.956318,5164.5156874,5217.5186361,5232.8460918,5509.9241002,5124.2393182,5220.7220345,5162.5917705,5084.2978229,5195.9219132,5065.902434
582,5086.147873,5049.9151361,5105.9800888,5075.1277334,5076.2692195,5144.3674145,5113.1210553,5121.3202576,5103.1713177,5163.7038282,5105.3048114,5122.4476222,5123.6330526,5129.7898798,5219.7238853,5108.822093,5130.0137318,5104.1659541,5095.1310358,5078.5882514,5136.0751315,5158.3867191,5196.2860576,5007.338439,5143.8731946,5007.8474182,5012.2276653,5080.1597808,4936.8685491
583,5532.6494957,5496.7982785,5508.1918287,5522.6694214,5525.4237611,5562.3086604,5503.6651214,5519.7196426,5498.9019674,5535.0159544,5524.8383229,5533.5317851,5488.7048923,5586.9885184,5590.9009545,5559.8856903,5568.5340417,5550.4049606,5552.7534447,5572.8090031,5623.0231737,5625.3033088,5529.5542905,5612.7350903,5623.9821302,5645.5116552,5618.1113529,5526.3369402,5539.6726383
584,5838.4062411,5788.4020321,5721.5513284,5647.7595374,5680.7944563,5745.4479056,5703.763272,5746.6920921,5679.0663688,5841.3759222,5803.4015249,5755.4961684,5644.5190234,5701.843532,5678.2493703,5711.1598432,5734.1038081,5686.318965,5698.6515903,5817.2200225,5703.699105,5791.3635437,5750.4766985,5706.8074074,5743.1007998,5957.8996287,6015.30977,5890.6847218,5803.7129247
585,5587.5633355,5520.2737876,5534.5532023,5452.560749,5471.5731476,5564.3066478,5553.1828954,5545.1644705,5418.8952426,5547.7807689,5575.9094072,5507.1065984,5458.369435,5519.2169259,5456.3429711,5484.2686248,5527.171266,5489.3785302,5509.7202126,5577.5304174,5402.0696765,5470.8695023,5441.1241273,5529.4033519,5600.0989718,5716.2919661,5648.9311104,5587.4965284,5549.5289799
586,3841.0918462,3767.7244306,3841.399339,3806.0183625,3766.7327585,3925.675063,3705.2652223,3556.761526,3605.7142607,4004.7600876,3922.2743359,3686.809616,3682.1645068,3669.1453676,3626.8674936,3543.8071543,3571.2218806,3609.6102994,3658.7942251,3845.4685358,3674.6187942,3741.27243,2806.0484018,3630.2480363,3682.4219624,3878.6273969,3860.2629948,3745.6053883,3619.127765
587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
588,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
589,5763.1156986,5748.3870686,5734.1838358,5672.1316142,5735.5683145,5657.0120211,5754.4661457,5759.8394917,5477.806264,5674.4805294,5823.7184579,5715.1000603,5499.9795594,5502.3509613,5458.5692736,5453.8464916,5472.7557305,5401.5496047,5468.0873392,5553.2008443,5322.5242612,5394.4998187,5187.5521413,5613.7297418,5567.7560414,5675.1244717,5705.5320756,5629.717519,5537.753497
590,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
591,5185.284527,5306.222123,5247.8971564,5316.2419118,5371.9177943,5442.0188136,5329.2185901,5448.358015,5188.9952678,4740.5825034,4937.6662573,5424.7630749,5482.4028271,5439.2398514,5304.6279046,5242.335091,5090.149218,5111.5458327,5023.6669051,5089.0985675,5064.513131,5143.9293807,5050.5835692,4742.8286405,4890.0954628,4776.0660622,4857.0311718,4905.8387799,4840.6636378
592,5034.1489717,5052.287142,5062.1567095,4872.245223,4842.8518381,4844.0202736,4990.6341031,5205.4377378,5405.3734285,5617.4759359,5314.9367177,4873.2819763,4777.8719914,4785.1591121,4744.1532923,4766.3423016,5383.2784055,5239.8468091,5168.5771409,4961.9907659,4798.033376,4813.6377911,4871.1006489,5078.5414019,5028.2116435,5202.764624,5109.1829159,5066.4636391,4919.4500396
593,5481.6429502,5411.9274776,5350.7780804,5364.8201421,5400.1761304,5611.6298049,5372.7977044,5518.1028695,5395.2442287,5490.4226239,5521.9038097,5467.5777704,5423.1192355,5565.2999539,5496.4247338,5469.3560267,5438.9137275,5468.3063093,5414.7964363,5508.5156225,5568.6572255,5553.6541593,5323.0588613,5621.1382831,5584.5823955,5546.156094,5568.8238966,5529.1903354,5334.8487984
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
596,5092.1696659,4962.2685507,5110.3527584,5006.0435784,4903.230717,4872.0970876,4886.9098499,4937.3252691,4982.6881577,5147.3765465,5001.534712,4963.5842081,4899.5492972,4879.8615729,4916.9573842,4976.1880401,4940.8654444,4905.2957571,4967.8100443,5038.8970265,4919.2866476,4946.4160488,5089.6429488,5084.5078482,5053.7901559,5262.5182461,5230.4395192,5087.5741723,5126.1998235
597,5397.5749141,5595.8086623,5519.318311,5567.4767516,5780.6826615,6652.8896199,5564.0053447,5758.624329,5623.633002,5060.3327491,5418.8201821,5256.2464634,5599.3051503,5515.3356685,5243.1306172,5282.9402408,5164.9302708,5197.8510551,5090.2070156,5266.5584841,5295.5154428,5183.9921757,5622.8107667,5246.6785831,5377.2666297,5554.8993778,5656.8364506,5494.7223349,5312.9279716
598,4952.4061044,5081.2232306,5157.0364795,5226.9774172,5286.9301238,5141.811582,5044.0823421,5094.3954037,5196.4761852,5056.0424176,5162.7087415,5016.4819466,4921.5274583,4943.7711326,5076.2075316,4967.4093341,4871.7565807,5039.1028504,5127.0161148,5133.3428387,5027.0597096,5016.4732146,5017.408305,5030.6875641,5092.4232767,5079.7842202,4964.5560285,5075.5701203,4936.3404241
599,5183.7679568,5083.2593913,5228.5852029,5097.7271037,4982.6336334,4753.1231156,5052.492934,5028.3168762,5057.9556758,5294.5969376,5053.3838072,5002.7183487,4937.4381188,4923.5368927,5012.2719811,4987.2247303,5055.5687915,5009.7253079,5018.8726038,5162.8699784,5043.6770754,5091.0967875,5348.9818251,5210.4158233,5135.007854,5270.4348493,5231.3308231,5177.1298923,5212.4710701
600,4707.7823939,4709.6039773,4763.7724794,4637.3261431,4576.3895996,4370.0126721,4626.2480273,4527.5758408,4339.8261139,4424.1849357,4273.6597542,4178.1209397,4085.8740216,4088.0788623,4137.4096777,4102.9736073,4105.1033253,4033.4562692,4008.722084,3997.0020937,3925.7260856,3947.7501336,3838.8609642,3877.0853066,3802.6582515,4087.9580179,4133.0425368,4080.1044124,4124.5592895
601,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
602,5033.7146763,4993.6392294,5129.9974791,4993.9398633,4984.1352159,4991.0206755,4968.5818628,4978.8836899,4933.7709474,5059.3148053,4987.0661858,4966.2363819,4859.2549341,4923.087416,4827.4982717,4790.0691511,4855.3489218,4808.6647097,4904.7467581,4928.9639276,4815.8383425,4844.9214696,4893.2167399,5009.4506167,4935.8260372,5102.2500446,5067.6725737,5041.931013,5055.7527873
603,5023.1222484,5067.4225823,5214.5781286,5082.3156625,5041.8592395,4952.5557847,5041.9052746,4996.5281054,5121.103448,5155.3697973,5057.2993233,5026.9330691,4946.4141703,4949.2246072,4960.1652259,4940.9664545,4856.1680775,4886.1219033,5013.4463902,5063.9883774,4945.3409622,4916.8227503,4746.1329949,5025.9051369,4945.9667018,5145.3903557,5183.4649242,5053.713104,5193.2091818
604,5292.0579541,5293.0142105,5347.9977875,5321.3179373,5322.1747179,5223.2696293,5275.8625086,5275.9203246,5320.1573143,5355.345006,5290.1274671,5289.9291147,5289.9093888,5269.2125073,5335.6806632,5280.6398637,5286.0822367,5267.1608757,5317.1299237,5310.5050275,5341.0531034,5364.9973615,5323.2296585,5388.8815577,5290.293322,5255.4650611,5276.2869076,5296.5232397,5321.9123905
605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
606,4700.3286216,4725.2394467,4701.2723634,4733.0392665,4714.5396096,4591.1058745,4730.4008159,4761.1064,4657.7524111,4750.0170179,4747.9944709,4727.5192365,4669.3278483,4717.6293718,4791.5909172,4742.6934758,4813.3944521,4731.0525523,4781.1813167,4776.1877183,4777.199979,4854.7348773,4645.1610041,4849.0251028,4803.0831691,4855.8137158,4873.63828,4849.1988465,4709.0415881
607,2391.0483993,2580.0268407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938.2362532,2770.4665279,3140.4381501,0.0,0.0,3049.631117,3203.8056924,3143.0784573,3103.220848,0.0,0.0,0.0,0.0,0.0,0.0,2944.0626712,3068.2410722,2878.4870976,2988.3987356
608,4493.4017164,4580.9890289,4504.6852509,4603.441772,4630.6134138,4727.3506125,4671.6901312,4626.0131812,4663.5137519,4583.3751341,4627.7781909,4570.1962235,4634.5015408,4691.5335892,4644.68686,4632.3672628,4571.712251,4562.8904184,4560.5839579,4578.2870265,4585.6600964,4607.4972113,4499.9292121,4470.1257389,4563.9245091,4468.0384365,4518.5091748,4597.889491,4315.5607635
609,4436.3134664,4472.3161313,4411.0719632,4478.986154,4530.3131074,4660.5122843,4440.5445529,4528.4088466,4507.2601698,4528.8454843,4461.2763862,4506.3380859,4466.4414889,4549.4757345,4478.7062257,4388.3138761,4442.2334284,4401.1019377,4455.9439807,4450.1269903,4495.5424134,4501.5047917,4622.0193963,4434.5174196,4410.068411,4309.3247835,4380.3520431,4276.9240479,4260.0891758
610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,4892.168241,4844.4486807,4955.3954497,4903.0247488,4849.0590446,4968.8432157,4851.6762042,4883.7261807,4838.1061538,5046.843505,4902.1429449,4883.2736944,4911.487818,4962.6442212,4888.238535,4861.9287004,4859.8021107,4871.4834139,4851.7707037,4992.5996272,4864.5080646,4888.6148804,5072.9832575,4976.6498095,4976.6973636,5052.9097484,5070.5029928,4971.6451912,4971.4897139
612,4872.4693462,4879.4635143,4903.7217278,4839.9882147,4868.3146904,4814.5092947,4861.764491,4964.4039176,4923.2051968,4908.2836941,4968.8388648,4882.0974981,4880.5584078,4835.2926956,4819.1383989,4862.4723829,4874.5251564,4794.8716773,4841.7024796,4881.6401757,4671.9751279,4768.8867547,4639.8668037,4847.2190599,4927.8833801,5086.7772367,5067.8349507,4995.8006527,5122.0628768
613,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
615,4734.8730124,4691.7752675,4858.3954392,4724.4431629,4741.7816199,4659.8167838,4794.5931508,4799.5621047,4825.0913157,4815.3942086,4604.8308117,4768.4235477,4747.4046364,4745.5152736,4834.9198919,4602.1270824,4623.6369809,4570.9292857,4724.0606644,4904.4143491,4821.8446477,4859.9431955,4605.1520788,4748.1672803,4641.4384582,4939.5383122,5012.2222835,4865.8447718,4744.2468311
616,3830.1469741,3754.0893023,3757.1614728,3699.9287035,3717.9403734,3648.676057,3710.9853004,3709.7142378,3648.0552627,3830.5035938,3787.2286467,3651.225214,3584.2131758,3608.2630805,3554.7986685,3542.1779155,3624.783401,3592.0497525,3662.7701933,3735.1783193,3610.1817222,3675.080044,3554.3940147,3783.301013,3660.4702047,3829.6478443,3827.4805204,3762.0173233,3773.9766056
617,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
619,4963.6331863,4909.3106489,4955.5065801,4899.2064279,4892.5245764,4751.624524,4884.4550998,4882.1872943,4886.100367,5011.7707594,4916.4289066,4894.6187701,4808.5082674,4863.4040447,4916.0463113,4948.3165271,4953.9208768,4932.2828249,4963.9123547,4990.7045458,4915.9437248,4956.619204,4789.4367331,4967.1919622,4874.666275,5045.4640699,4966.2421235,4918.7586569,4908.6163486
620,4604.8226667,4623.0612951,4716.8081928,4710.3536753,4716.2279412,4647.6914728,4760.2459625,4687.1066672,4727.8604359,4763.9195578,4663.562682,4638.5252249,4610.3166362,4615.5327571,4685.7206648,4637.6801033,4681.1089465,4630.4009459,4640.3805337,4691.9517186,4631.9012465,4688.0727996,4758.6277599,4661.6631899,4708.6453815,4674.2218513,4663.4596974,4663.950814,4704.5529792
621,4876.3415553,4883.5687597,4847.1041663,4847.436426,4884.6316727,5038.4203507,4870.0981989,4886.2093675,4898.7600688,4965.9031321,4944.4577296,4859.8659463,4718.3956319,4896.1401969,4995.1196035,4786.8428384,4839.1416162,4802.3831563,4812.3214769,4992.4135013,4910.8041317,4964.4546897,4498.495705,4816.265932,4870.1096075,4910.9686233,4930.2693111,4818.3984966,4790.2017101
622,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
624,5410.2204487,5339.2239433,5509.3986469,5380.207119,5322.0410956,5383.5400845,5360.9889808,5419.4828262,5393.2548183,5604.3096304,5424.6373508,5437.5649071,5437.5846192,5471.9606657,5418.7305584,5409.4063059,5387.7420016,5353.1046167,5356.3850761,5532.8380379,5350.1899759,5409.8012988,5235.9891385,5508.3844308,5441.9652272,5525.4635297,5483.2004379,5455.2393013,5516.6398217
625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
626,4635.0499246,4810.1352834,4863.6379723,4826.339674,4759.1077791,4942.1316754,4766.4565935,4835.3817383,4694.3652826,4803.265243,4793.2525974,4797.8300659,4822.0531633,4786.9415738,4813.8147546,4797.8511254,4816.4204041,4769.3515344,4805.9054733,4752.6352496,4718.4952217,4735.2574917,4513.6956666,4895.1638222,4852.1525673,5016.3299947,5065.6402777,4970.9155894,4882.9398906
627,4650.5022536,4617.2660815,4688.7488392,4649.0495716,4624.6700697,4595.6417461,4578.4403933,4591.2876967,4640.485705,4714.8484534,4630.2760662,4626.0960174,4518.0296199,4616.45744,4687.4452706,4634.7696099,4652.0469399,4616.7192121,4648.4933748,4671.7266412,4712.8656789,4716.6727396,4701.3558734,4714.7990961,4696.9979311,4764.5999324,4699.6574171,4736.9763729,4786.5027352
628,3960.3585192,3922.8937264,3811.1591797,3839.4093434,3853.0247616,3842.4534321,3834.0158138,3855.4469164,3776.5282543,3803.1543086,3997.5819829,3820.2169925,3780.6766015,3862.537304,3820.1343319,3780.4379688,3811.3161575,3792.8094014,3823.7207374,4011.9058021,3864.9113021,3871.7583304,3834.3151271,3876.5724954,3763.384501,3884.1750137,4017.9480292,3743.5164075,3823.7904197
629,4618.6777298,4499.613248,4616.1365036,4544.1591486,4466.8860471,4397.1771797,4502.2965323,4496.4179344,4520.3953351,4698.4605804,4524.3294521,4489.6630567,4405.5726686,4415.6312427,4481.5509981,4389.6963802,4464.3303531,4448.4066775,4454.6661618,4626.0209334,4491.0140445,4542.2499369,4741.9695361,4591.4831952,4551.5955939,4717.1374501,4613.8087018,4599.4630922,4554.3690699
630,4419.3082611,4397.2508083,4516.9292319,4393.4197547,4373.9726109,4266.4871077,4349.5176388,4345.8792541,4352.5904849,4425.1494103,4345.5128561,4351.3127989,4259.9129234,4270.9757291,4222.9199634,4280.6916143,4305.6732151,4341.3066321,4357.5501303,4329.7181196,4235.457146,4278.7208253,4260.2706053,4392.0463092,4263.7030092,4463.0450462,4396.3278986,4431.1655007,4507.4573889
631,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
632,3364.2305947,3654.7232978,3010.7230875,3430.8253619,3300.1331828,4173.5657425,3602.6635559,3666.3190278,3757.610642,3350.3376366,3675.7627246,3822.784125,4088.5853459,3998.0758268,3904.5913992,3991.4125458,3980.6125822,3975.6162667,3788.2601593,3614.0520764,3937.9379388,3754.8562138,3347.7093488,3494.4560516,3716.0094103,3282.5702989,3220.867195,3303.3062721,3065.495876
633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,4415.5538957,4431.5173556,4424.6803574,4392.7985125,4413.2985295,4614.0749184,4321.3252845,4439.8365901,4337.9468552,4493.613608,4534.5180869,4469.0521575,4349.3034095,4420.5866764,4418.7712352,4405.562683,4347.4408172,4315.2562821,4321.4471107,4391.0539077,4341.1327533,4371.7116999,4303.9289779,4418.0679417,4343.2455661,4539.3587325,4522.3425153,4503.2706777,4365.9067776
635,3458.009568,3528.7964563,3428.285802,3438.0617402,3398.9653417,3523.9122489,3337.8709867,3336.9223527,3456.8431881,3662.9343629,3761.0549146,3954.0282526,4077.5237458,4076.7483011,4047.0182179,4035.1522404,3994.594299,4007.9825556,3975.1785846,3930.1266742,3961.0791679,3905.5960331,3405.0786401,3590.7732792,3723.4971821,3891.8073781,3931.8192052,3845.1199524,3797.6387384
636,4312.8845243,4409.6718485,4550.1748165,4480.2133182,4488.5008002,4408.4424492,4406.1354167,4442.7867784,4220.5646749,4540.3969654,4511.4751193,4536.7816926,4439.5709672,4572.8898616,4541.8804143,4523.7198239,4396.5399142,4428.7005193,4499.7271897,4507.4104831,4514.5787065,4536.1921046,4255.7160294,4491.4190031,4543.960536,4675.023351,4718.1636052,4607.4373193,4490.9741202
637,3990.0800278,3946.451516,4050.8013521,4028.4994628,3975.0945053,4107.5011852,4013.2115385,4030.7504115,4097.8394479,4089.6854575,3944.7477829,3994.7775107,3985.820185,4035.4446955,4044.0024106,3947.5589293,3917.2518795,3932.7160958,3929.7800123,4018.3522772,3926.373499,3943.9427915,3922.7059763,3993.6176847,4021.0150984,4094.1991162,4089.8908115,4104.3433759,4077.3800086
