Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,1290.2658182,1374.8728131,1390.0057002,1392.7255794,1374.2193711,1391.9001298,1352.9104868,1388.5898191,1413.3693534,1361.9514094,1396.0409655,1411.0123194,1483.0819745,1454.0761705,1414.0177289,1462.0911618,1448.1077009,1405.1404447,1430.5744497,1356.4448662,1422.0804942,1422.1054737,1515.3325008,1296.1135378,1377.8232133,1406.9259729,1356.994596,1422.1773141,1404.350394
1770,1575.7037258,1479.4402276,1440.5900648,1425.7977711,1433.3309821,1591.7562573,1404.7821658,1526.3578796,1524.033867,1564.7613543,1545.3853301,1521.5521395,1669.9373645,1544.9861206,1572.4835109,1671.4552622,1572.8710397,1587.8908369,1567.4652159,1512.500365,1540.8466121,1568.0817117,1338.4447053,1564.3119438,1551.6775125,1533.0956759,1489.1134331,1483.7668377,1512.8663642
1771,1132.4327152,1118.9890249,1155.2753649,1142.8047869,1149.0884793,1109.8992422,1139.0430666,1117.1207365,1134.1043931,1134.9145273,1118.6380205,1136.4534588,1185.6868958,1106.695345,1111.943189,1115.2410473,1071.8304259,1110.2929173,1086.3594406,1100.5759295,1079.9016641,1085.153604,0.0,1051.0754947,1102.7282115,1080.4647613,1098.2039444,1086.2938526,1089.7912851
1772,1265.8151558,1239.9101998,1266.7404676,1287.8423447,1238.7798383,1396.38977,1261.1183516,1282.9234572,1336.0872274,1250.8543957,1293.7877674,1304.7556722,1342.1105594,1336.7997279,1339.2570598,1283.4913367,1345.2739928,1318.2842831,1288.1913616,1289.5423505,1360.7062788,1307.8824752,1324.5480661,1241.1435384,1255.1044568,1308.7768755,1271.8987771,1317.1322698,1318.2915653
1773,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,1081.7136779,1119.2771591,1156.9111179,1148.8407081,1138.9712123,1086.3827306,1157.8785148,1114.410255,1180.0678554,1161.8511155,1088.7219609,1127.2430949,1188.2862239,1149.3196376,1165.5801455,1121.9034076,1151.2261028,1162.4044295,1168.1974919,1145.0318667,1133.348086,1163.7164108,1209.7404065,1111.321943,1158.158503,1081.8528406,1047.6722744,1100.8449064,1122.2930035
1775,1718.9053478,1648.7020719,1617.2277839,1640.3490632,1645.5867645,1642.2458315,1609.2192393,1642.7012376,1607.0756618,1682.3192095,1664.4946879,1654.1650165,1732.9120462,1712.2284184,1628.4197985,1661.7918555,1658.1167752,1638.0044096,1683.6528918,1629.8124548,1699.4779249,1622.5914038,1648.6969115,1644.7860792,1613.1726806,1608.3401036,1619.6028025,1648.4755517,1582.8942432
1776,1516.437467,1590.2188566,1635.315929,1602.9847902,1634.5382186,1547.9671837,1516.024927,1592.5419312,1564.5804463,1504.0947105,1563.5156919,1554.9000876,1538.4154423,1519.1150616,1526.1524385,1622.7221284,1497.9662714,1574.0536427,1585.993883,1437.754092,1389.8375727,1426.7799066,1350.7051424,1431.6219362,1430.5505605,1528.1678559,1566.5823736,1624.2703147,1630.6606843
1777,1132.9014219,1148.8060259,1037.2806376,1090.0396307,1050.5890108,1265.991282,1094.1431049,1141.3130659,1431.5086445,1100.9242783,1156.9515755,1170.3990082,1237.5872981,1173.7506816,1216.4540024,1230.2444931,1181.5753507,1173.8658822,1168.7532101,1128.4532235,1298.3029201,1157.7205918,1192.7634234,1072.5722652,1197.6819383,1192.9681276,1045.3382556,1170.5555737,1214.7250834
1778,1339.4261673,1338.1525436,1335.8550581,1346.8632126,1362.4079405,1305.0936575,1358.3442048,1383.7536328,1348.6678238,1335.2537041,1371.8281258,1373.0148668,1359.9524496,1393.0434657,1372.7228067,1398.8470739,1427.300981,1406.4755261,1389.7722347,1372.0979476,1357.9464145,1372.3796143,1621.2128718,1368.8474946,1348.2495363,1446.2176539,1391.7778175,1428.3570272,1324.8677888
1779,1682.8623942,1675.9583524,1687.4200154,1659.4767073,1667.8713657,1646.4866161,1660.829484,1645.7593392,1564.2495574,1680.9872182,1663.983957,1640.938346,1549.3411248,1552.3034037,1571.9859088,1627.6223654,1528.1102379,1577.235554,1528.6564027,1623.9962186,1562.0176416,1581.8847897,1528.2447204,1660.4972784,1665.3733976,1709.1340271,1714.6254052,1696.9058842,1670.9283348
1780,938.1869911,950.4178112,996.8892803,984.6321425,976.7229282,1005.4357414,980.2767096,980.6901664,1008.6811632,1001.8155011,949.885785,1013.2871956,1064.9774247,1035.7650928,1001.3375439,949.3100477,962.2293494,976.3702187,1035.0260604,934.0169464,984.8604447,988.5034371,1063.767648,1015.4501294,871.0670221,873.6010235,912.0138401,899.5330808,964.3308369
1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
1783,1726.6994393,1767.2473647,1652.6617186,1683.3520825,1612.3612545,1719.8696061,1649.7493531,1726.2311492,1719.8332983,1776.8781076,1761.0536052,1719.5970735,1741.4410377,1606.5782713,1788.6477411,1753.7716679,1655.6080641,1648.6333762,1622.2138534,1613.6285513,1672.1491293,1617.1243681,1780.2447576,1426.9643797,1647.4560018,1755.2266147,1672.8196469,1687.9810978,1672.7799226
1784,1985.3539764,1995.2256524,1991.164167,1962.8145937,1971.9319542,1894.3374034,1936.8606332,1979.6837522,1890.7880537,1976.2132847,1968.8048592,1959.7998747,1930.4072877,1940.4893883,1929.5936982,1905.9858408,1957.8790621,1899.4067052,1960.0640237,1924.0038667,1904.7361513,1906.5948407,1852.2196566,1969.4546815,1872.3703066,1903.4526252,1919.0945906,1953.5118351,1881.8774137
1785,1203.9851087,1194.5725807,1181.7645438,1196.9399987,1190.915942,1211.3353514,1201.2056724,1211.4656226,1199.9294487,1172.9910581,1224.3227304,1196.6101738,1205.7369377,1214.7245914,1199.3961739,1230.1253824,1226.4820469,1220.2682758,1211.0124456,1185.1231615,1244.3524506,1226.0640967,1225.7326766,1254.9770453,1225.7044682,1219.0712945,1221.2424748,1194.4029962,1194.5742453
1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,1404.7867704,1432.0789096,1538.1610965,1509.0237761,1533.8335013,1592.251007,1493.0611345,1460.982187,1470.9068781,1470.8029878,1407.915162,1458.8434348,1490.3940464,1535.4200973,1470.4678839,1494.7691131,1515.556085,1473.3359376,1458.3947066,1416.95754,1449.9845036,1478.5845978,1089.729708,1240.1098779,1399.6220715,1411.8910012,1405.6426921,1354.2461761,1263.8270102
1790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1791,2246.4635715,2306.9449243,2325.4211335,2312.7924682,2369.9786878,2238.0672853,2423.2671491,2260.3135152,2212.6120961,2310.9772182,2249.2577754,2290.5121426,2187.2491353,2295.7480213,2193.7458063,2239.3357408,2165.6136762,2218.9341844,2223.2779929,2272.0143631,2252.5279662,2295.0693931,2058.8548925,2180.5183695,2310.4718008,2242.5981069,2192.4093982,2211.3130763,2239.6409042
1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,1416.5480052,1418.225087,1428.7614555,1418.4797865,1428.42241,1445.6227654,1410.7762344,1445.431535,1425.4570799,1409.131721,1444.4149865,1444.4192447,1452.7812419,1467.1105022,1487.1593228,1469.5866073,1518.8779668,1529.0772412,1479.8672375,1420.6008525,1474.9021705,1454.2383947,1592.27605,1402.2427302,1408.2714466,1473.0312633,1425.1943731,1525.5556366,1417.9285632
1794,1275.3974095,1247.5346676,1162.3946014,1209.755784,1183.7744427,1175.5011436,1213.1313903,1170.7762315,1349.8129007,1182.1735294,1124.4419677,1184.0759861,1111.0906285,1118.5208243,1189.6327954,1149.0622629,1200.4676496,1219.2116035,1147.5377132,1163.4972302,1207.4462305,1161.2852266,1319.6563242,1093.07791,1171.662184,1122.7446444,1106.1638735,1148.8109357,1163.0638765
1795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1796,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0
1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.8566793,0.0,0.0,1132.2167592,1118.1045698,1168.9982007,1107.2154054,12162.2683398,1176.7285043,1314.4488132,1169.7508465,1203.3509986,0.0,0.0,1205.042537,0.0,1004.9305452,1055.9620745,1046.9568607,1192.1678571,1136.1165005,1192.1184099
1799,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1800,979.3302806,1006.9705957,1046.8255953,1025.1479949,1045.7676783,961.6784804,992.8240543,986.96794,957.9560943,994.016235,1016.6912558,1025.1743919,1129.5320399,1044.8006842,955.6127457,1022.4917904,986.4542258,993.4645669,1013.6149935,991.5921717,1016.7443294,951.177351,1121.3060199,964.769727,1051.1144267,934.6377639,928.2635864,951.519443,922.1545669
1801,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
1802,1136.8637096,1137.0992897,1105.1142687,1128.0449356,1114.9556936,1181.2781399,1076.9542845,1133.1430198,1100.6775018,1095.5391579,1076.8732152,1128.9527978,1038.1768817,1059.2090732,1106.9757357,1055.7691573,1039.8984869,1066.2088207,1110.835999,1126.6746607,1082.741975,1045.5017495,1203.4317981,1110.7229515,1029.1133813,1074.6962484,1070.0511635,1090.3879393,1094.7084335
1803,1572.3194735,1570.6462378,1514.4714609,1531.0891356,1545.5843909,1482.334766,1571.6657182,1539.6735378,1550.6882627,1533.1169887,1552.1141114,1559.3803881,1557.7410569,1523.6912346,1528.0688302,1527.6638051,1512.3183698,1524.1755051,1558.7139756,1522.1155691,1543.6497562,1512.505755,1633.9015353,1558.8061194,1532.1741324,1528.2525812,1515.915707,1516.1938636,1513.9531537
1804,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
1805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan
1806,0.0,1068.2094668,0.0,1070.2008002,0.0,0.0,0.0,0.0,1085.6563027,0.0,0.0,0.0,1120.658649,1111.7637805,0.0,1039.0613481,1117.9846249,1077.29553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,1134.3779388,1171.7720876,1153.3450785,1167.1806273,1173.950773,1229.3360539,1210.6033471,1216.618936,1176.0098602,1173.9534271,1166.5646126,1199.733339,1242.5698028,1238.7820281,1279.1086611,1225.5663983,1180.7735413,1213.0068537,1208.3351041,1136.3241171,1226.0486092,1208.0239144,1358.6161186,1163.3867985,1164.2332168,1175.5000303,1161.8022876,1246.9149334,1115.6880818
1808,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
1809,1194.0171247,1265.1112369,1288.8835409,1286.5340023,1301.0365299,1312.9982961,1313.6483672,1287.6473397,1236.5961771,1254.8457175,1252.5649306,1223.822955,1320.7575658,1249.9657143,1175.4259541,1166.9780358,1196.2033646,1207.6254965,1197.7104317,1240.0739503,1226.475145,1149.9598307,1255.0444406,1231.023207,1228.88425,1227.8072081,1238.2265214,1287.1700828,1346.1374622
1810,0.0,1294.6834189,1287.5308181,1265.0691805,1220.5145321,1052.75947,1228.2335283,1242.1028413,1286.2267297,1303.0877598,1208.297438,1179.6978247,1239.2841805,1152.8216801,1241.798827,1283.9054893,1249.1761328,1275.0733922,0.0,0.0,1243.900344,0.0,0.0,1311.7621396,1231.6265971,1270.8136658,1239.8856573,1319.189058,1409.1859135
1811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1812,1634.1292056,1589.6537236,1488.3155466,1499.6250064,1473.0192527,1593.8470675,1456.4659134,1572.4475027,1573.0226118,1553.0002467,1582.3214307,1549.8152993,1486.3876626,1591.6552068,1552.7813875,1529.7461118,1518.4936453,1518.2509593,1508.7433344,1565.6623736,1587.8646479,1605.6950965,1607.2342963,1672.6028991,1668.8896501,1668.5494767,1656.2277687,1616.5502159,1545.2354379
1813,1890.9995173,1903.3496272,1924.6271756,1918.1363918,1924.1665059,1919.1501528,1942.3418021,1942.1345321,1904.0858349,1888.0058592,1913.2158252,1925.1494798,1949.8323488,1895.6875037,1900.500823,1920.9407337,1986.752339,1945.3337447,1929.6268613,1869.0820809,1900.1614372,1917.2042192,2055.3838825,1937.9245159,1914.9728817,1928.688856,1910.8789166,1936.1211199,1937.8535168
1814,1275.3254643,1335.279311,1281.255001,1316.0751036,1321.5408286,1345.4032064,1361.6978869,1312.1090537,1215.5887767,1295.8077527,1325.5228536,1266.5079571,1189.3699308,1184.1776239,1226.5133982,1210.1143184,1208.7098211,1244.4750018,1159.6668719,1237.1627806,1190.2766786,1210.6603845,1108.9428837,1332.5847269,1285.3663741,1309.7809447,1262.8726415,1257.1366977,1338.2819988
1815,1822.557227,1820.1141061,1799.3530281,1819.7326118,1790.1138135,1631.7600373,1798.4221267,1811.8059645,1936.358142,1806.4150975,1746.9052463,1788.9457391,1895.085566,1852.193619,1880.7921969,1872.4726086,1856.799215,1854.4544328,1940.5930575,1755.7581092,1835.8889449,1876.9872254,1809.1365505,1782.621644,1699.7619019,1791.1649909,1799.0991719,1825.8764671,1806.498899
1816,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0
1817,1382.1803495,1365.6378781,1315.0898442,1324.0083042,1290.8825051,1297.4849302,1329.787646,1343.0778263,1322.6023315,1313.2976242,1326.5432004,1290.6197038,1305.5842584,1301.9565522,1254.3651986,1320.2562172,1324.3832884,1301.357384,1295.2279657,1286.7718104,1250.5339589,1301.3602865,1360.9068497,1193.0439625,1265.4379777,1316.1405016,1281.307983,1419.6267044,1276.1961805
1818,1346.4585798,1331.8796278,1235.06959,1268.966265,1306.3108828,1211.6025774,1281.1448791,1251.9390517,1266.8830253,1234.5741466,1248.4662079,1238.7866731,1226.9430784,1204.537214,1272.1479918,1304.9228251,1281.9780078,1304.349104,1298.4445149,1222.8946449,1216.5708302,1208.2970274,1439.3739008,1142.9339012,1235.1210236,1294.5840147,1354.0027228,1304.9198287,1267.7773769
1819,1236.8203486,1314.1819294,0.0,0.0,0.0,0.0,0.0,0.0,1353.7876065,0.0,1274.2403571,1337.4879161,1357.0288513,1290.0597675,1332.4760684,1359.0398223,1357.5141755,1340.0112744,1336.4326267,0.0,1290.9590268,1302.780834,0.0,1288.94073,1279.9907806,1238.4061082,1269.0059883,1246.5058174,1325.7588554
1820,1655.8503195,1696.7264087,1687.1445305,1675.7430516,1656.5753647,1656.6341172,1606.4465775,1657.5092214,1639.989997,1675.7286746,1687.8815564,1661.5688012,1613.5024777,1591.9369158,1624.4393349,1682.4787783,1650.3947823,1616.6125886,1650.3188104,1625.2297707,1600.3201632,1608.9769223,1645.2597344,1689.4188131,1727.7819273,1668.7958622,1629.7934842,1636.6163245,1753.6486217
1821,1160.5005344,1204.5726556,1211.2456009,1228.801137,1188.2277307,1130.7818817,1191.4052447,1180.5072379,1237.6155801,1231.8542159,1143.0039195,1173.5532545,1239.729794,1206.3285108,1216.1154922,1305.7657756,1287.4338626,1251.6727064,1221.2842181,1094.4596986,1314.8330683,1229.9630969,1259.7267428,1100.4707424,1174.2023935,1104.1543138,1076.0904446,1184.106944,1191.7561277
1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,1242.8759061,1248.6235536,1238.8394451,1231.4108109,1219.3533879,1212.1324577,1205.3703723,1213.1915082,1232.7180492,1192.6468841,1205.4950863,1199.2586501,1287.56994,1245.9107759,1197.0650012,1231.6796619,1281.3898079,1255.3150805,1270.9300875,1197.2966138,1129.0805381,1157.5270567,1209.5214031,1138.1505495,1158.5620125,1218.6137407,1250.0483487,1209.1914028,1281.7763613
1825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1826,1144.791598,1182.2077255,1211.1591821,1191.300264,1173.8752479,1130.1014999,1185.7060324,1198.9357885,1207.1676767,1241.80099,1177.9957475,1222.8785766,1293.1554955,1280.1851318,1205.5398383,1322.7942569,1339.7254283,1349.4054467,1288.5323556,1187.7523451,1235.4264379,1263.8513788,1130.5691501,1154.8688008,1193.2359952,1181.982822,1119.9949801,1174.0646499,1077.3320608
1827,1490.4176003,1564.4987142,1545.2480609,1573.0056616,1574.3557964,1520.3365389,1521.9000333,1505.8882731,1592.197369,1474.6056273,1533.1226187,1560.3284113,1611.3225325,1557.2070404,1558.0751352,1591.3166646,1567.4236023,1553.8593433,1573.5576168,1534.9782931,1553.3670079,1501.1398808,1516.6784848,1414.9081536,1481.374419,1508.4134811,1497.2680075,1497.4231424,1454.3517951
1828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,1437.8097221,1456.7039909,1407.4035043,1430.6411691,1425.7947124,1372.1869865,1314.3441997,1372.032663,1367.3772234,1377.5649081,1498.4763984,1504.8353998,1335.568066,1472.2386578,1459.0085406,1436.3002067,1443.7645623,1430.5616105,1415.9083225,1411.4198252,1513.0459244,1445.1305618,1599.4215507,1489.687157,1449.5470432,1348.1342211,1475.7498711,1435.5206594,1397.9366243
1831,1360.8483441,1378.599984,1396.6559306,1371.2296226,1383.202159,1233.7637734,1389.5445605,1365.7371648,1343.1838206,1389.9943266,1374.5987779,1393.3743408,1388.9020938,1262.3769118,1288.9117552,1412.7273844,1378.4034117,1362.390955,1408.2793078,1331.0402281,1292.1968113,1301.1101345,1136.9756288,1330.6309663,1379.0563622,1315.025373,1268.3524921,1396.2718764,1359.1073569
1832,1666.0749195,1626.2812459,1613.7965172,1608.3935592,1592.3886778,1558.171938,1530.7443495,1629.4815346,1592.7320989,1632.9352564,1612.6301364,1623.9363809,1627.6192938,1459.0358305,1602.2654864,1635.6237295,1590.7551235,1603.1476738,1596.7188246,1581.7247657,1551.2037192,1551.7310707,1555.3995315,1521.7240048,1445.3771141,1556.6391245,1529.2754836,1601.3836076,1493.0981129
1833,1281.5020088,1307.6900087,1273.9880816,1285.2608755,1322.6626997,1335.0329845,1260.6374097,1331.8281442,1294.2825693,1290.0212619,1292.8225979,1310.0880136,1268.5399716,1377.0551279,1367.2446283,1344.2528956,1252.2588458,1346.3368915,1300.5968298,1256.5066336,1379.652254,1357.0549709,1474.6588451,1205.8444759,1299.8533301,1250.5762967,1250.8966825,1254.2294191,1281.6226208
1834,1318.7124966,1278.344947,1279.9604092,1259.7454601,1275.8265068,0.0,1335.6650047,0.0,0.0,0.0,0.0,1300.074566,1298.7749683,1265.5574418,0.0,1380.3189722,1390.9744628,1346.0574995,1283.2083746,0.0,1317.7891776,1288.3517148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,1136.3970259,1087.3810992,1145.6742157,1141.092394,1126.767587,1112.639822,1097.1751467,1122.8786468,1096.5232427,1217.9116152,1120.1890191,1166.7574532,1156.4278067,1195.949683,1137.0780854,1218.3467813,1238.1832414,1220.5013571,1119.0593168,1112.1212647,1252.7358325,1175.9258343,1079.7386471,1053.2287923,1027.3603934,1019.8956819,996.8741811,960.5996646,1033.4350275
1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
1838,1263.0586608,1268.6718029,1255.3742832,1257.6541323,1258.6249309,1295.6690433,1267.2465686,1260.4812148,1239.6348398,1244.1437016,1255.2446635,1242.5955267,1263.5337738,1264.1055006,1249.9928825,1293.1163507,1298.1176912,1276.5451143,1279.1279081,1259.7033553,1242.3404444,1252.1532459,1512.2299086,1294.4455224,1283.429704,1201.487981,1262.2624966,1268.4166543,1274.079737
1839,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
1840,987.9716552,1009.8008671,1005.9803399,1007.0664299,1029.599054,1010.4517836,1015.2242862,1014.1886846,1031.2903515,989.3786587,977.9249797,968.5478515,1055.2736882,1004.7639383,947.334995,985.239779,972.1920717,1008.4145617,945.8789042,946.1038965,950.6704161,973.198994,1015.9434291,936.9375348,920.993721,946.4349935,984.0364208,949.9687871,970.812551
1841,1444.098403,1404.0935976,1352.8797592,1367.1831596,1400.7073169,1402.3211576,1476.8722406,1364.9511286,1351.4638751,1307.4762983,1328.8438574,1320.2412902,1431.4108883,1320.131873,1297.7476014,1402.3799888,1438.5971451,1366.4930026,1399.8323766,1308.5317868,1276.5517356,1296.4395243,1510.8353773,1339.7926423,1370.341815,1349.3971302,1320.5459091,1350.1975068,1308.230189
1842,1805.7152987,1783.2434762,1812.5231562,1790.6582624,1793.9949244,1697.6437752,1785.7903508,1751.4529051,1680.0323852,1804.9364196,1742.5339512,1724.3126674,1720.3467806,1631.8960023,1708.5378863,1717.5380491,1703.8610696,1739.269761,1712.3434264,1756.2922376,1693.4600663,1716.386379,2080.3117112,1816.7043979,1817.0792879,1872.5719722,1910.0438265,1896.916862,1904.0016043
1843,1702.4185992,1667.996204,1749.5556103,1739.8809986,1666.6843202,1919.0577407,0.0,1720.6989287,0.0,0.0,1747.6949456,1696.42472,1718.3822797,1815.2393574,1715.1824214,1778.4616907,1672.4761175,1627.7865345,1625.717989,1742.6050454,0.0,1755.6951478,1874.7341209,1795.6159172,1726.1021677,1828.412751,1723.0257172,1809.8874575,1806.9858342
1844,1335.9254271,1329.0815996,1305.5626451,1317.3693256,1313.0762676,1295.4188596,1351.3994109,1325.9942607,1294.2796639,1260.2027673,1302.2771382,1308.1828321,1309.240373,1289.5043091,1272.9767496,1289.1097022,1311.5772976,1290.388374,1319.6087303,1322.9136586,1297.413059,1281.7868576,1401.4768307,1341.7636878,1261.1663981,1246.711321,1278.8768936,1265.1723413,1312.4454135
1845,755.1249401,848.3808681,863.3809928,863.2692911,909.4081401,922.5309196,909.2238563,878.3414922,841.1504859,836.4527451,864.8746954,843.7600724,864.5294736,858.7619682,834.9522335,831.4996324,780.7971638,807.3209713,795.6548972,812.8115751,842.8176738,762.1274918,636.1099152,733.4730273,711.2729154,739.9651162,712.0264432,782.7572146,810.9108913
